"","ID","Sample.No","locus","index","well","site","C","T","total","C_Ratio","age","Sex","Population"
"3329","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_260",6,187,193,0.0310880829015544,17,"M","SR"
"3330","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_172",0,522,522,0,17,"M","SR"
"3331","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_270",22,171,193,0.113989637305699,17,"M","SR"
"3332","J18","kw95-14","NP","2C","NP_2C_S11_merge.bam","NP_148",0,849,849,0,17,"M","SR"
"3333","J18","kw95-14","NP","2C","NP_2C_S11_merge.bam","NP_151",0,930,930,0,17,"M","SR"
"3334","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_265",53,140,193,0.274611398963731,17,"M","SR"
"3335","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_192",5,12940,12945,0.000386249517188104,17,"M","SR"
"3336","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_208",1504,11481,12985,0.115825953022719,17,"M","SR"
"3337","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_148",0,195,195,0,17,"M","SR"
"3338","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_172",2,12945,12947,0.000154475940372287,17,"M","SR"
"3339","J18","kw95-14","NP","2C","NP_2C_S11_merge.bam","NP_154",0,933,933,0,17,"M","SR"
"3340","J18","kw95-14","NP","2C","NP_2C_S11_merge.bam","NP_157",61,871,932,0.065450643776824,17,"M","SR"
"3341","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_73",90,106,196,0.459183673469388,17,"M","SR"
"3342","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_257",57,136,193,0.295336787564767,17,"M","SR"
"3343","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_95",1,195,196,0.00510204081632653,17,"M","SR"
"3344","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_236",6,187,193,0.0310880829015544,17,"M","SR"
"3345","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_92",0,196,196,0,17,"M","SR"
"3346","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_113",55,138,193,0.284974093264249,17,"M","SR"
"3347","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_135",21,175,196,0.107142857142857,17,"M","SR"
"3365","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_108",0,532,532,0,17,"M","SR"
"3366","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_81",2,12753,12755,0.000156801254410035,17,"M","SR"
"3368","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_144",0,527,527,0,17,"M","SR"
"3369","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_64",0,531,531,0,17,"M","SR"
"3370","J18","kw95-14","ACTB","8C","ACTB_8C_S59_sort.bam","ACTB_65",5,27010,27015,0.000185082361650935,17,"M","SR"
"3371","J18","kw95-14","ACTB","8C","ACTB_8C_S59_sort.bam","ACTB_71",8,26998,27006,0.000296230467303562,17,"M","SR"
"3372","J18","kw95-14","ACTB","8C","ACTB_8C_S59_sort.bam","ACTB_74",11,27009,27020,0.000407105847520355,17,"M","SR"
"3373","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_26",3,12792,12795,0.000234466588511137,17,"M","SR"
"3374","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_27",58,138,196,0.295918367346939,17,"M","SR"
"3375","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_45",3,12677,12680,0.000236593059936909,17,"M","SR"
"3376","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_48",894,11945,12839,0.0696315912454241,17,"M","SR"
"3377","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_51",1370,11469,12839,0.106706129760885,17,"M","SR"
"3378","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_57",2,12822,12824,0.000155957579538366,17,"M","SR"
"3379","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_319",0,183,183,0,17,"M","SR"
"3380","J18","kw95-14","CRF","2C","CRF_2C_S11_sort.bam","CRF_321",0,183,183,0,17,"M","SR"
"3385","J18","kw95-14","ACTB","8C","ACTB_8C_S59_sort.bam","ACTB_51",479,26495,26974,0.017757840883814,17,"M","SR"
"3388","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_136",0,489,489,0,22,"M","SR"
"3389","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_172",2,477,479,0.00417536534446764,22,"M","SR"
"3390","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_179",1,473,474,0.00210970464135021,22,"M","SR"
"3391","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_160",3,481,484,0.00619834710743802,22,"M","SR"
"3392","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_265",111,475,586,0.189419795221843,22,"M","SR"
"3395","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_189",12,456,468,0.0256410256410256,22,"M","SR"
"3396","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_196",0,462,462,0,22,"M","SR"
"3397","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_168",1,479,480,0.00208333333333333,22,"M","SR"
"3417","J18","J18 (2000)","GAPDH","9A","GAPDH_9A_S65_sort.bam","GAPDH_35",28244,4912,33156,0.851851851851852,22,"M","SR"
"3418","J18","J18 (2000)","GAPDH","9A","GAPDH_9A_S65_sort.bam","GAPDH_55",8957,25243,34200,0.261900584795322,22,"M","SR"
"3419","J18","J18 (2000)","GAPDH","9A","GAPDH_9A_S65_sort.bam","GAPDH_58",15376,18832,34208,0.449485500467727,22,"M","SR"
"3420","J18","J18 (2000)","GAPDH","9A","GAPDH_9A_S65_sort.bam","GAPDH_89",19671,14588,34259,0.574184885723459,22,"M","SR"
"3421","J18","J18 (2000)","GAPDH","9A","GAPDH_9A_S65_sort.bam","GAPDH_117",16464,17793,34257,0.480602504597601,22,"M","SR"
"3422","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_70",5,483,488,0.0102459016393443,22,"M","SR"
"3424","J18","kw95-14","NP","2C","NP_2C_S11_merge.bam","NP_160",0,932,932,0,17,"M","SR"
"3425","J18","kw95-14","NP","2C","NP_2C_S11_merge.bam","NP_165",0,930,930,0,17,"M","SR"
"3427","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_44",0,488,488,0,22,"M","SR"
"3428","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_53",0,488,488,0,22,"M","SR"
"3430","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_27",56,528,584,0.0958904109589041,22,"M","SR"
"3431","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_58",11,477,488,0.0225409836065574,22,"M","SR"
"3432","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_64",2,486,488,0.00409836065573771,22,"M","SR"
"3437","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_49",145,440,585,0.247863247863248,22,"M","SR"
"3440","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_33",89,495,584,0.152397260273973,22,"M","SR"
"3443","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_96",0,532,532,0,17,"M","SR"
"3444","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_101",0,532,532,0,17,"M","SR"
"3445","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_103",0,532,532,0,17,"M","SR"
"3449","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_53",0,531,531,0,17,"M","SR"
"3450","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_72",0,487,487,0,22,"M","SR"
"3451","J18","J18 (2000)","NE","9A","NE_9A_S65_merge.bam","NE_83",0,489,489,0,22,"M","SR"
"3452","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_73",41,543,584,0.0702054794520548,22,"M","SR"
"3453","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_92",41,545,586,0.0699658703071672,22,"M","SR"
"3454","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_95",27,559,586,0.0460750853242321,22,"M","SR"
"3455","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_113",332,248,580,0.572413793103448,22,"M","SR"
"3456","J18","J18 (2000)","CRF","3A","CRF_3A_S17_sort.bam","CRF_135",176,409,585,0.300854700854701,22,"M","SR"
"3457","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_196",0,502,502,0,17,"M","SR"
"3459","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_58",0,531,531,0,17,"M","SR"
"3461","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_44",0,531,531,0,17,"M","SR"
"3463","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_189",0,514,514,0,17,"M","SR"
"3465","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_85",0,532,532,0,17,"M","SR"
"3466","J18","kw95-14","NE","8C","NE_8C_S59_merge.bam","NE_136",0,530,530,0,17,"M","SR"
"3468","J18","kw95-14","BDNF","2C","BDNF_2C_S11_sort.bam","BDNF_37",1,12837,12838,7.78937529210157e-05,17,"M","SR"
"3469","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_189",42,350,392,0.107142857142857,14,"F","SR"
"3470","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_85",0,405,405,0,14,"F","SR"
"3471","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_196",0,387,387,0,14,"F","SR"
"3472","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_160",0,401,401,0,14,"F","SR"
"3473","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_172",0,396,396,0,14,"F","SR"
"3474","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_83",0,405,405,0,14,"F","SR"
"3475","J20","kw95-15","ACTB","8D","ACTB_8D_S60_sort.bam","ACTB_54",3547,27492,31039,0.114275588775412,14,"F","SR"
"3476","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_57",2,12501,12503,0.000159961609213789,14,"F","SR"
"3477","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_168",0,398,398,0,14,"F","SR"
"3478","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_179",0,394,394,0,14,"F","SR"
"3479","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_51",588,11869,12457,0.0472023761740387,14,"F","SR"
"3480","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_150",0,401,401,0,14,"F","SR"
"3481","J20","kw95-15","ACTB","8D","ACTB_8D_S60_sort.bam","ACTB_65",6,31050,31056,0.000193199381761978,14,"F","SR"
"3482","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_48",3,12455,12458,0.000240809118638626,14,"F","SR"
"3483","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_144",0,401,401,0,14,"F","SR"
"3484","J20","kw95-15","ACTB","8D","ACTB_8D_S60_sort.bam","ACTB_36",4,30903,30907,0.000129420519623386,14,"F","SR"
"3487","J20","kw95-15","ACTB","8D","ACTB_8D_S60_sort.bam","ACTB_29",4519,22886,27405,0.164896916621055,14,"F","SR"
"3488","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_101",0,404,404,0,14,"F","SR"
"3489","J20","kw95-15","ACTB","8D","ACTB_8D_S60_sort.bam","ACTB_49",3,31014,31017,9.67211529161428e-05,14,"F","SR"
"3490","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_81",3,12441,12444,0.000241080038572806,14,"F","SR"
"3491","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_96",0,405,405,0,14,"F","SR"
"3493","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_136",0,401,401,0,14,"F","SR"
"3496","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_45",6,12332,12338,0.000486302480142649,14,"F","SR"
"3497","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_58",0,404,404,0,14,"F","SR"
"3498","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_64",0,405,405,0,14,"F","SR"
"3499","J20","kw95-15","ACTB","8D","ACTB_8D_S60_sort.bam","ACTB_51",5,31017,31022,0.000161175939655728,14,"F","SR"
"3500","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_106",2,12614,12616,0.00015852885225111,14,"F","SR"
"3501","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_145",70,12554,12624,0.00554499366286439,14,"F","SR"
"3502","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_154",0,12572,12572,0,14,"F","SR"
"3503","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_103",0,404,404,0,14,"F","SR"
"3504","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_108",0,405,405,0,14,"F","SR"
"3505","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_126",0,405,405,0,14,"F","SR"
"3507","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_26",121,12294,12415,0.00974627466774064,14,"F","SR"
"3508","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_37",13,12446,12459,0.00104342242555582,14,"F","SR"
"3510","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_236",90,159,249,0.36144578313253,14,"F","SR"
"3511","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_242",67,182,249,0.269076305220884,14,"F","SR"
"3512","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_70",0,405,405,0,14,"F","SR"
"3513","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_270",144,105,249,0.578313253012048,14,"F","SR"
"3519","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_165",0,775,775,0,14,"F","SR"
"3521","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_196",0,709,709,0,14,"F","SR"
"3523","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_44",0,405,405,0,14,"F","SR"
"3524","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_53",0,405,405,0,14,"F","SR"
"3525","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_257",81,168,249,0.325301204819277,14,"F","SR"
"3526","J20","kw95-15","NE","8D","NE_8D_S60_merge.bam","NE_72",0,405,405,0,14,"F","SR"
"3527","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_148",0,726,726,0,14,"F","SR"
"3528","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_151",0,769,769,0,14,"F","SR"
"3529","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_154",5,768,773,0.00646830530401035,14,"F","SR"
"3530","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_157",0,775,775,0,14,"F","SR"
"3531","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_160",0,773,773,0,14,"F","SR"
"3532","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_321",66,181,247,0.267206477732794,14,"F","SR"
"3533","J20","kw95-15","GAPDH","8D","GAPDH_8D_S60_sort.bam","GAPDH_126",11337,14747,26084,0.434634258549302,14,"F","SR"
"3534","J20","kw95-15","GAPDH","8D","GAPDH_8D_S60_sort.bam","GAPDH_131",26046,39,26085,0.99850488786659,14,"F","SR"
"3535","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_208",4,12637,12641,0.000316430662131161,14,"F","SR"
"3536","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_213",5,12642,12647,0.000395350676049656,14,"F","SR"
"3537","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_135",86,163,249,0.345381526104418,14,"F","SR"
"3538","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_45",2,883,885,0.00225988700564972,14,"F","SR"
"3539","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_260",132,117,249,0.530120481927711,14,"F","SR"
"3540","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_265",109,140,249,0.437751004016064,14,"F","SR"
"3541","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_286",25,224,249,0.100401606425703,14,"F","SR"
"3542","J20","kw95-15","ACTB","8D","ACTB_8D_S60_sort.bam","ACTB_71",2259,28791,31050,0.0727536231884058,14,"F","SR"
"3543","J20","kw95-15","ACTB","8D","ACTB_8D_S60_sort.bam","ACTB_74",2878,28183,31061,0.0926563858214481,14,"F","SR"
"3548","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_92",27,223,250,0.108,14,"F","SR"
"3549","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_95",7,243,250,0.028,14,"F","SR"
"3550","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_113",167,81,248,0.673387096774194,14,"F","SR"
"3551","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_148",2,246,248,0.00806451612903226,14,"F","SR"
"3552","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_66",1,883,884,0.00113122171945701,14,"F","SR"
"3553","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_90",0,872,872,0,14,"F","SR"
"3554","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_92",0,871,871,0,14,"F","SR"
"3555","J20","kw95-15","NP","2D","NP_2D_S12_merge.bam","NP_132",0,848,848,0,14,"F","SR"
"3556","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_27",27,222,249,0.108433734939759,14,"F","SR"
"3557","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_33",119,131,250,0.476,14,"F","SR"
"3558","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_167",355,12257,12612,0.0281477957500793,14,"F","SR"
"3559","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_172",79,12547,12626,0.006256930144147,14,"F","SR"
"3560","J20","kw95-15","BDNF","2D","BDNF_2D_S12_sort.bam","BDNF_192",2973,9653,12626,0.235466497703152,14,"F","SR"
"3561","J20","kw95-15","GAPDH","8D","GAPDH_8D_S60_sort.bam","GAPDH_89",9368,16725,26093,0.359023492890814,14,"F","SR"
"3562","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_305",13,235,248,0.0524193548387097,14,"F","SR"
"3563","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_313",1,245,246,0.0040650406504065,14,"F","SR"
"3564","J20","kw95-15","GAPDH","8D","GAPDH_8D_S60_sort.bam","GAPDH_35",21975,3219,25194,0.872231483686592,14,"F","SR"
"3565","J20","kw95-15","GAPDH","8D","GAPDH_8D_S60_sort.bam","GAPDH_55",9,26009,26018,0.000345914366976708,14,"F","SR"
"3566","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_73",3,245,248,0.0120967741935484,14,"F","SR"
"3567","J20","kw95-15","GAPDH","8D","GAPDH_8D_S60_sort.bam","GAPDH_58",16948,9087,26035,0.65096984828116,14,"F","SR"
"3568","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_319",0,246,246,0,14,"F","SR"
"3569","J20","kw95-15","GAPDH","8D","GAPDH_8D_S60_sort.bam","GAPDH_117",4440,21643,26083,0.170225817582333,14,"F","SR"
"3570","J20","kw95-15","CRF","2D","CRF_2D_S12_sort.bam","CRF_49",100,150,250,0.4,14,"F","SR"
"3573","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_66",0,818,818,0,19,"M","SR"
"3574","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_44",0,188,188,0,19,"M","SR"
"3575","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_132",1,784,785,0.00127388535031847,19,"M","SR"
"3576","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_92",2,804,806,0.00248138957816377,19,"M","SR"
"3577","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_151",0,681,681,0,19,"M","SR"
"3578","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_90",1,804,805,0.00124223602484472,19,"M","SR"
"3580","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_148",2,620,622,0.00321543408360129,19,"M","SR"
"3582","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_45",0,819,819,0,19,"M","SR"
"3583","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_286",76,149,225,0.337777777777778,19,"M","SR"
"3584","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_305",99,126,225,0.44,19,"M","SR"
"3585","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_313",26,198,224,0.116071428571429,19,"M","SR"
"3586","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_319",0,182,182,0,19,"M","SR"
"3587","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_154",0,685,685,0,19,"M","SR"
"3588","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_157",1,685,686,0.00145772594752187,19,"M","SR"
"3589","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_160",0,685,685,0,19,"M","SR"
"3590","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_165",0,684,684,0,19,"M","SR"
"3592","J34","RR17-039","NP","2H","NP_2H_S16_merge.bam","NP_196",0,559,559,0,19,"M","SR"
"3594","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_154",1,7687,7688,0.000130072840790843,19,"M","SR"
"3595","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_167",2,7715,7717,0.000259168070493715,19,"M","SR"
"3596","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_172",231,7511,7742,0.0298372513562387,19,"M","SR"
"3597","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_192",582,7144,7726,0.0753300543618949,19,"M","SR"
"3598","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_208",2,7734,7736,0.000258531540847983,19,"M","SR"
"3599","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_213",280,7473,7753,0.0361150522378434,19,"M","SR"
"3600","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_321",1,181,182,0.00549450549450549,19,"M","SR"
"3601","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_48",3,7276,7279,0.000412144525346888,19,"M","SR"
"3602","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_51",313,6969,7282,0.0429826970612469,19,"M","SR"
"3603","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_57",2,7650,7652,0.000261369576581286,19,"M","SR"
"3604","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_81",6,7598,7604,0.000789058390320884,19,"M","SR"
"3605","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_106",0,7733,7733,0,19,"M","SR"
"3606","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_145",3,7736,7739,0.000387646982814317,19,"M","SR"
"3607","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_27",96,127,223,0.430493273542601,19,"M","SR"
"3608","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_33",10,214,224,0.0446428571428571,19,"M","SR"
"3609","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_49",0,225,225,0,19,"M","SR"
"3610","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_73",0,225,225,0,19,"M","SR"
"3611","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_92",0,224,224,0,19,"M","SR"
"3612","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_95",55,170,225,0.244444444444444,19,"M","SR"
"3613","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_113",137,84,221,0.619909502262443,19,"M","SR"
"3615","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_135",8,216,224,0.0357142857142857,19,"M","SR"
"3616","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_148",4,220,224,0.0178571428571429,19,"M","SR"
"3617","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_236",39,186,225,0.173333333333333,19,"M","SR"
"3618","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_242",5,220,225,0.0222222222222222,19,"M","SR"
"3619","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_257",6,219,225,0.0266666666666667,19,"M","SR"
"3620","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_260",1,224,225,0.00444444444444444,19,"M","SR"
"3621","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_265",1,224,225,0.00444444444444444,19,"M","SR"
"3622","J34","RR17-039","CRF","2H","CRF_2H_S16_sort.bam","CRF_270",47,177,224,0.209821428571429,19,"M","SR"
"3625","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_26",538,6705,7243,0.0742786138340467,19,"M","SR"
"3626","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_37",535,6729,7264,0.0736508810572687,19,"M","SR"
"3627","J34","RR17-039","BDNF","2H","BDNF_2H_S16_sort.bam","BDNF_45",1,7212,7213,0.000138638569249965,19,"M","SR"
"3636","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_83",0,188,188,0,19,"M","SR"
"3637","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_85",0,188,188,0,19,"M","SR"
"3638","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_96",0,188,188,0,19,"M","SR"
"3639","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_101",0,186,186,0,19,"M","SR"
"3640","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_103",0,188,188,0,19,"M","SR"
"3641","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_108",0,188,188,0,19,"M","SR"
"3642","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_126",0,188,188,0,19,"M","SR"
"3643","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_136",0,187,187,0,19,"M","SR"
"3644","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_144",0,187,187,0,19,"M","SR"
"3645","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_150",0,187,187,0,19,"M","SR"
"3646","J34","RR17-039","NE","8H","NE_8H_S64_merge.bam","NE_160",0,187,187,0,19,"M","SR"
